user,mean_login_hour,mean_logout_hour,files_per_day,usb_per_day,emails_per_day,out_of_session_access,degree_centrality,betweenness_centrality,keyword_flag,subject_len,sentiment,is_red_team
user4683,10.0,17.0,1.0,0.0,0.0,0,,,,,,0
user4684,9.0,19.0,3.0,0.0,0.0,1,,,,,,0
user4685,10.0,16.0,3.0,0.0,0.0,3,,,,,,0
user4686,7.0,13.0,1.0,0.0,0.0,0,,,,,,0
user4687,6.0,13.0,3.0,0.0,0.0,2,,,,,,0
user4688,9.0,17.0,2.0,0.0,0.0,2,,,,,,0
user4689,6.0,14.0,1.0,0.0,0.0,1,,,,,,0
user4690,10.0,17.0,3.0,0.0,0.0,2,,,,,,0
user4691,8.0,18.0,2.0,0.0,0.0,1,,,,,,0
user4692,9.0,15.0,1.0,0.0,0.0,1,,,,,,0
user4693,6.0,14.0,1.0,0.0,0.0,0,,,,,,0
user4694,10.0,19.0,2.0,0.0,1.0,2,,,0.0,14.0,0.0,0
user4695,8.0,15.0,3.0,0.0,0.0,1,,,,,,0
user4696,9.0,17.0,3.0,0.0,0.0,1,,,,,,0
user4697,8.0,18.0,2.0,0.0,0.0,1,,,,,,0
user4698,8.0,15.0,2.0,0.0,0.0,1,,,,,,0
user4699,10.0,18.0,3.0,0.0,0.0,3,,,,,,0
user4700,8.0,18.0,3.0,0.0,0.0,2,,,,,,0
user4701,10.0,16.0,3.0,0.0,0.0,2,,,,,,0
user4702,8.0,17.0,2.0,0.0,0.0,2,,,,,,0
user4703,10.0,18.0,2.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user4704,6.0,13.0,1.0,0.0,0.0,1,,,,,,0
user4705,10.0,18.0,1.0,0.0,0.0,1,,,,,,0
user4706,10.0,16.0,3.0,0.0,0.0,2,,,,,,0
user4707,8.0,15.0,2.0,0.0,0.0,1,,,,,,0
user4708,6.0,15.0,3.0,0.0,1.0,3,,,0.0,14.0,0.0,0
user4709,9.0,15.0,2.0,0.0,0.0,2,,,,,,0
user4710,9.0,15.0,2.0,0.0,0.0,2,,,,,,0
user4711,8.0,18.0,3.0,0.0,0.0,0,,,,,,0
user4712,9.0,15.0,3.0,0.0,0.0,1,,,,,,0
user4713,6.0,16.0,2.0,0.0,0.0,2,,,,,,0
user4714,9.0,15.0,2.0,0.0,0.0,0,,,,,,0
user4715,9.0,18.0,3.0,0.0,0.0,2,,,,,,0
user4716,6.0,13.0,1.0,0.0,0.0,1,,,,,,0
user4717,9.0,18.0,3.0,0.0,1.0,1,,,1.0,12.0,0.0,0
user4718,10.0,18.0,2.0,0.0,0.0,2,,,,,,0
user4719,6.0,14.0,1.0,0.0,0.0,0,,,,,,0
user4720,6.0,16.0,1.0,0.0,0.0,0,,,,,,0
user4721,8.0,16.0,1.0,0.0,0.0,1,,,,,,0
user4722,10.0,16.0,3.0,0.0,0.0,3,,,,,,0
user4723,8.0,18.0,2.0,0.0,0.0,0,,,,,,0
user4724,9.0,18.0,3.0,0.0,0.0,3,,,,,,0
user4725,6.0,12.0,1.0,0.0,0.0,1,,,,,,0
user4726,10.0,18.0,2.0,0.0,1.0,2,,,0.0,14.0,0.0,0
user4727,10.0,19.0,2.0,0.0,0.0,2,,,,,,0
user4728,10.0,20.0,1.0,0.0,0.0,1,,,,,,0
user4729,10.0,17.0,1.0,0.0,0.0,1,,,,,,0
user4730,9.0,16.0,3.0,0.0,0.0,3,,,,,,0
user4731,7.0,13.0,3.0,0.0,0.0,3,,,,,,0
user4732,8.0,16.0,2.0,0.0,0.0,2,,,,,,0
user4733,6.0,16.0,2.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user4734,8.0,18.0,1.0,0.0,1.0,0,,,0.0,7.0,0.0,0
user4735,9.0,19.0,3.0,0.0,0.0,1,,,,,,0
user4736,8.0,16.0,2.0,0.0,0.0,1,,,,,,0
user4737,8.0,18.0,2.0,0.0,0.0,1,,,,,,0
user4738,6.0,14.0,1.0,0.0,0.0,1,,,,,,0
user4739,10.0,18.0,1.0,0.0,0.0,0,,,,,,0
user4740,8.0,15.0,3.0,0.0,0.0,2,,,,,,0
user4741,9.0,15.0,2.0,0.0,1.0,1,,,1.0,12.0,0.0,0
user4742,9.0,18.0,3.0,0.0,1.0,0,,,1.0,12.0,0.0,0
user4743,6.0,15.0,2.0,0.0,0.0,1,,,,,,0
user4744,10.0,19.0,3.0,0.0,0.0,2,,,,,,0
user4745,6.0,12.0,3.0,0.0,0.0,2,,,,,,0
user4746,8.0,18.0,3.0,0.0,1.0,3,,,0.0,7.0,0.0,0
user4747,10.0,16.0,3.0,0.0,0.0,2,,,,,,0
user4748,9.0,17.0,2.0,0.0,0.0,2,,,,,,0
user4749,8.0,17.0,3.0,0.0,0.0,3,,,,,,0
user4750,7.0,14.0,3.0,0.0,0.0,3,,,,,,0
user4751,7.0,17.0,1.0,0.0,0.0,1,,,,,,0
user4752,6.0,12.0,3.0,0.0,0.0,2,,,,,,0
user4753,6.0,16.0,3.0,0.0,0.0,2,,,,,,0
user4754,9.0,17.0,3.0,0.0,0.0,2,,,,,,0
user4755,6.0,13.0,2.0,0.0,0.0,1,,,,,,0
user4756,6.0,14.0,3.0,0.0,1.0,3,,,1.0,7.0,0.0,0
user4757,8.0,16.0,3.0,0.0,0.0,1,,,,,,0
user4758,10.0,16.0,1.0,0.0,0.0,0,,,,,,0
user4759,10.0,18.0,1.0,0.0,0.0,0,,,,,,0
user4760,6.0,16.0,2.0,0.0,0.0,1,,,,,,0
user4761,9.0,19.0,2.0,0.0,0.0,1,,,,,,0
user4762,6.0,13.0,3.0,0.0,1.0,3,,,1.0,12.0,0.0,0
user4763,8.0,16.0,2.0,0.0,0.0,1,,,,,,0
user4764,9.0,18.0,2.0,0.0,0.0,2,,,,,,0
user4765,8.0,14.0,3.0,0.0,0.0,3,,,,,,0
user4766,8.0,16.0,1.0,0.0,0.0,0,,,,,,0
user4767,8.0,16.0,2.0,0.0,0.0,2,,,,,,0
user4768,9.0,19.0,3.0,0.0,2.0,1,,,0.5,7.0,0.0,0
user4769,6.0,14.0,1.0,0.0,0.0,1,,,,,,0
user4770,6.0,13.0,1.0,0.0,0.0,1,,,,,,0
user4771,10.0,16.0,1.0,0.0,0.0,1,,,,,,0
user4772,10.0,18.0,2.0,0.0,0.0,1,,,,,,0
user4773,10.0,20.0,1.0,0.0,0.0,0,,,,,,0
user4774,10.0,18.0,3.0,0.0,0.0,2,,,,,,0
user4775,7.0,17.0,1.0,0.0,0.0,0,,,,,,0
user4776,6.0,13.0,3.0,0.0,0.0,3,,,,,,0
user4777,9.0,15.0,2.0,0.0,0.0,2,,,,,,0
user4778,6.0,13.0,3.0,0.0,0.0,2,,,,,,0
user4779,10.0,20.0,1.0,0.0,0.0,1,,,,,,0
user4780,10.0,19.0,2.0,0.0,0.0,1,,,,,,0
user4781,10.0,16.0,3.0,0.0,0.0,2,,,,,,0
user4782,10.0,16.0,2.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user4783,10.0,20.0,1.0,0.0,0.0,1,,,,,,0
user4784,10.0,18.0,2.0,0.0,0.0,1,,,,,,0
user4785,8.0,18.0,2.0,0.0,0.0,1,,,,,,0
user4786,8.0,15.0,1.0,0.0,0.0,0,,,,,,0
user4787,8.0,16.0,2.0,0.0,0.0,1,,,,,,0
user4788,7.0,15.0,1.0,0.0,0.0,1,,,,,,0
user4789,6.0,13.0,2.0,0.0,0.0,0,,,,,,0
user4790,9.0,18.0,2.0,0.0,0.0,1,,,,,,0
user4791,8.0,16.0,3.0,0.0,0.0,2,,,,,,0
user4792,10.0,16.0,2.0,0.0,0.0,2,,,,,,0
user4793,8.0,17.0,1.0,0.0,0.0,1,,,,,,0
user4794,10.0,19.0,3.0,0.0,0.0,1,,,,,,0
user4795,9.0,19.0,3.0,0.0,0.0,2,,,,,,0
user4796,7.0,17.0,2.0,0.0,0.0,1,,,,,,0
user4797,7.0,16.0,3.0,0.0,0.0,3,,,,,,0
user4798,10.0,17.0,2.0,0.0,0.0,2,,,,,,0
user4799,10.0,18.0,3.0,0.0,0.0,2,,,,,,0
user4800,8.0,14.0,3.0,0.0,1.0,2,,,1.0,12.0,0.0,0
user4801,6.0,15.0,2.0,0.0,0.0,2,,,,,,0
user4802,10.0,20.0,3.0,0.0,0.0,2,,,,,,0
user4803,9.0,16.0,2.0,0.0,0.0,1,,,,,,0
user4804,7.0,16.0,1.0,0.0,0.0,1,,,,,,0
user4805,6.0,12.0,2.0,0.0,0.0,2,,,,,,0
user4806,9.0,19.0,3.0,0.0,0.0,1,,,,,,0
user4807,9.0,15.0,3.0,0.0,0.0,2,,,,,,0
user4808,7.0,13.0,1.0,0.0,0.0,1,,,,,,0
user4809,9.0,16.0,3.0,0.0,0.0,3,,,,,,0
user4810,6.0,16.0,3.0,0.0,0.0,3,,,,,,0
user4811,10.0,19.0,3.0,0.0,0.0,2,,,,,,0
user4812,9.0,16.0,2.0,0.0,0.0,2,,,,,,0
user4813,9.0,19.0,2.0,0.0,0.0,1,,,,,,0
user4814,7.0,15.0,3.0,0.0,0.0,1,,,,,,0
user4815,6.0,14.0,1.0,0.0,0.0,1,,,,,,0
user4816,10.0,20.0,3.0,0.0,0.0,3,,,,,,0
user4817,6.0,12.0,3.0,0.0,0.0,2,,,,,,0
user4818,6.0,14.0,3.0,0.0,0.0,2,,,,,,0
user4819,9.0,18.0,2.0,0.0,0.0,2,,,,,,0
user4820,9.0,18.0,3.0,0.0,0.0,1,,,,,,0
user4821,8.0,17.0,1.0,0.0,0.0,1,,,,,,0
user4822,7.0,14.0,2.0,0.0,0.0,2,,,,,,0
user4823,10.0,20.0,3.0,0.0,1.0,0,,,0.0,7.0,0.0,0
user4824,6.0,12.0,3.0,0.0,0.0,2,,,,,,0
user4825,10.0,18.0,1.0,0.0,0.0,1,,,,,,0
user4826,9.0,17.0,3.0,0.0,1.0,2,,,1.0,7.0,0.0,0
user4827,9.0,19.0,3.0,0.0,0.0,2,,,,,,0
user4828,10.0,16.0,3.0,0.0,0.0,3,,,,,,0
user4829,7.0,16.0,3.0,0.0,0.0,3,,,,,,0
user4830,8.0,18.0,2.0,0.0,0.0,1,,,,,,0
user4831,10.0,20.0,2.0,0.0,0.0,1,,,,,,0
user4832,10.0,19.0,1.0,0.0,0.0,1,,,,,,0
user4833,8.0,17.0,3.0,0.0,0.0,2,,,,,,0
user4834,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user4835,7.0,14.0,3.0,0.0,0.0,1,,,,,,0
user4836,9.0,17.0,1.0,0.0,0.0,1,,,,,,0
user4837,10.0,20.0,2.0,0.0,0.0,2,,,,,,0
user4838,8.0,16.0,3.0,0.0,0.0,0,,,,,,0
user4839,8.0,14.0,1.0,0.0,0.0,1,,,,,,0
user4840,8.0,17.0,2.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user4841,9.0,16.0,2.0,0.0,0.0,2,,,,,,0
user4842,8.0,16.0,1.0,0.0,0.0,1,,,,,,0
user4843,10.0,16.0,3.0,0.0,0.0,3,,,,,,0
user4844,7.0,15.0,1.0,0.0,0.0,0,,,,,,0
user4845,7.0,14.0,3.0,0.0,0.0,2,,,,,,0
user4846,10.0,20.0,2.0,0.0,0.0,0,,,,,,0
user4847,7.0,17.0,2.0,0.0,0.0,0,,,,,,0
user4848,6.0,16.0,2.0,0.0,0.0,0,,,,,,0
user4849,10.0,17.0,1.0,0.0,0.0,0,,,,,,0
user4850,6.0,12.0,2.0,0.0,0.0,2,,,,,,0
user4851,8.0,16.0,3.0,0.0,0.0,3,,,,,,0
user4852,10.0,19.0,3.0,0.0,0.0,3,,,,,,0
user4853,10.0,19.0,2.0,0.0,0.0,2,,,,,,0
user4854,8.0,14.0,1.0,0.0,0.0,0,,,,,,0
user4855,6.0,15.0,3.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user4856,9.0,15.0,3.0,0.0,0.0,2,,,,,,0
user4857,7.0,13.0,3.0,0.0,0.0,1,,,,,,0
user4858,8.0,14.0,3.0,0.0,0.0,2,,,,,,0
user4859,7.0,13.0,1.0,0.0,0.0,0,,,,,,0
user4860,8.0,18.0,3.0,0.0,0.0,2,,,,,,0
user4861,8.0,17.0,2.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user4862,10.0,16.0,2.0,0.0,0.0,2,,,,,,0
user4863,8.0,14.0,2.0,0.0,0.0,1,,,,,,0
user4864,9.0,19.0,1.0,0.0,0.0,1,,,,,,0
user4865,8.0,18.0,3.0,0.0,0.0,2,,,,,,0
user4866,6.0,12.0,1.0,0.0,0.0,1,,,,,,0
user4867,7.0,17.0,3.0,0.0,0.0,1,,,,,,0
user4868,9.0,16.0,1.0,0.0,0.0,1,,,,,,0
user4869,7.0,16.0,2.0,0.0,0.0,1,,,,,,0
user4870,7.0,14.0,2.0,0.0,0.0,2,,,,,,0
user4871,9.0,16.0,1.0,0.0,0.0,1,,,,,,0
user4872,7.0,13.0,2.0,0.0,0.0,2,,,,,,0
user4873,10.0,17.0,2.0,0.0,0.0,2,,,,,,0
user4874,6.0,12.0,1.0,0.0,0.0,1,,,,,,0
user4875,9.0,19.0,2.0,0.0,0.0,0,,,,,,0
user4876,7.0,14.0,2.0,0.0,0.0,2,,,,,,0
user4877,6.0,14.0,3.0,0.0,0.0,1,,,,,,0
user4878,10.0,20.0,2.0,0.0,0.0,1,,,,,,0
user4879,7.0,15.0,2.0,0.0,0.0,2,,,,,,0
user4880,9.0,16.0,3.0,0.0,0.0,2,,,,,,0
user4881,8.0,15.0,3.0,0.0,0.0,0,,,,,,0
user4882,8.0,17.0,3.0,0.0,0.0,1,,,,,,0
user4883,9.0,18.0,2.0,0.0,0.0,1,,,,,,0
user4884,10.0,20.0,3.0,0.0,0.0,3,,,,,,0
user4885,9.0,15.0,2.0,0.0,0.0,1,,,,,,0
user4886,7.0,15.0,1.0,0.0,0.0,1,,,,,,0
user4887,9.0,17.0,3.0,0.0,0.0,1,,,,,,0
user4888,7.0,16.0,3.0,0.0,0.0,1,,,,,,0
user4889,6.0,15.0,1.0,0.0,0.0,1,,,,,,0
user4890,8.0,14.0,1.0,0.0,0.0,1,,,,,,0
user4891,8.0,17.0,3.0,0.0,0.0,3,,,,,,0
user4892,7.0,16.0,3.0,0.0,0.0,3,,,,,,0
user4893,9.0,18.0,2.0,0.0,0.0,1,,,,,,0
user4894,7.0,15.0,2.0,0.0,0.0,1,,,,,,0
user4895,8.0,15.0,3.0,0.0,0.0,1,,,,,,0
user4896,9.0,19.0,3.0,0.0,0.0,3,,,,,,0
user4897,8.0,16.0,2.0,0.0,0.0,2,,,,,,0
user4898,9.0,18.0,3.0,0.0,0.0,2,,,,,,0
user4899,9.0,17.0,2.0,0.0,0.0,2,,,,,,0
user4900,6.0,15.0,1.0,0.0,0.0,1,,,,,,0
user4901,7.0,13.0,3.0,0.0,0.0,2,,,,,,0
user4902,8.0,17.0,2.0,0.0,0.0,2,,,,,,0
user4903,7.0,14.0,1.0,0.0,0.0,0,,,,,,0
user4904,10.0,16.0,1.0,0.0,0.0,1,,,,,,0
user4905,10.0,18.0,1.0,0.0,0.0,1,,,,,,0
user4906,7.0,17.0,3.0,0.0,1.0,1,,,1.0,7.0,0.0,0
user4907,6.0,12.0,2.0,0.0,0.0,1,,,,,,0
user4908,9.0,17.0,3.0,0.0,0.0,2,,,,,,0
user4909,8.0,18.0,3.0,0.0,0.0,1,,,,,,0
user4910,6.0,12.0,2.0,0.0,0.0,1,,,,,,0
user4911,10.0,18.0,2.0,0.0,0.0,2,,,,,,0
user4912,10.0,17.0,2.0,0.0,0.0,2,,,,,,0
user4913,10.0,17.0,2.0,0.0,0.0,2,,,,,,0
user4914,8.0,15.0,2.0,0.0,0.0,1,,,,,,0
user4915,8.0,17.0,1.0,0.0,0.0,0,,,,,,0
user4916,7.0,14.0,2.0,0.0,0.0,2,,,,,,0
user4917,6.0,12.0,3.0,0.0,0.0,2,,,,,,0
user4918,10.0,20.0,3.0,0.0,0.0,2,,,,,,0
user4919,9.0,18.0,2.0,0.0,0.0,1,,,,,,0
user4920,6.0,14.0,2.0,0.0,0.0,2,,,,,,0
user4921,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user4922,7.0,15.0,1.0,0.0,0.0,0,,,,,,0
user4923,6.0,15.0,2.0,0.0,0.0,2,,,,,,0
user4924,9.0,17.0,2.0,0.0,0.0,0,,,,,,0
user4925,6.0,12.0,3.0,0.0,0.0,3,,,,,,0
user4926,10.0,19.0,3.0,0.0,0.0,3,,,,,,0
user4927,6.0,16.0,1.0,0.0,0.0,0,,,,,,0
user4928,10.0,17.0,1.0,0.0,0.0,0,,,,,,0
user4929,6.0,16.0,3.0,0.0,0.0,1,,,,,,0
user4930,9.0,19.0,1.0,0.0,0.0,1,,,,,,0
user4931,8.0,16.0,1.0,0.0,0.0,1,,,,,,0
user4932,9.0,15.0,3.0,0.0,0.0,2,,,,,,0
user4933,8.0,17.0,1.0,0.0,0.0,1,,,,,,0
user4934,7.0,15.0,1.0,0.0,0.0,0,,,,,,0
user4935,10.0,19.0,1.0,0.0,0.0,1,,,,,,0
user4936,8.0,14.0,1.0,0.0,0.0,0,,,,,,0
user4937,7.0,17.0,2.0,0.0,0.0,2,,,,,,0
user4938,8.0,16.0,1.0,0.0,0.0,0,,,,,,0
user4939,10.0,17.0,1.0,0.0,1.0,1,,,0.0,14.0,0.0,0
user4940,9.0,18.0,1.0,0.0,0.0,1,,,,,,0
user4941,9.0,19.0,1.0,0.0,0.0,1,,,,,,0
user4942,6.0,13.0,1.0,0.0,0.0,1,,,,,,0
user4943,10.0,19.0,1.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user4944,7.0,15.0,1.0,0.0,0.0,1,,,,,,0
user4945,9.0,15.0,2.0,0.0,0.0,2,,,,,,0
user4946,8.0,15.0,3.0,0.0,0.0,1,,,,,,0
user4947,6.0,16.0,3.0,0.0,1.0,1,,,1.0,12.0,0.0,0
user4948,7.0,16.0,2.0,0.0,0.0,1,,,,,,0
user4949,10.0,16.0,3.0,0.0,0.0,2,,,,,,0
user4950,7.0,17.0,1.0,0.0,0.0,1,,,,,,0
user4951,9.0,19.0,1.0,0.0,0.0,1,,,,,,0
user4952,7.0,16.0,1.0,0.0,0.0,1,,,,,,0
user4953,8.0,16.0,1.0,0.0,0.0,0,,,,,,0
user4954,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user4955,6.0,16.0,1.0,0.0,0.0,0,,,,,,0
user4956,10.0,16.0,2.0,0.0,0.0,1,,,,,,0
user4957,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user4958,10.0,19.0,1.0,0.0,0.0,0,,,,,,0
user4959,10.0,18.0,3.0,0.0,0.0,2,,,,,,0
user4960,7.0,16.0,3.0,0.0,0.0,3,,,,,,0
user4961,9.0,19.0,2.0,0.0,0.0,1,,,,,,0
user4962,6.0,12.0,3.0,0.0,0.0,2,,,,,,0
user4963,9.0,15.0,3.0,0.0,0.0,2,,,,,,0
user4964,9.0,15.0,1.0,0.0,1.0,1,,,1.0,12.0,0.0,0
user4965,7.0,13.0,3.0,0.0,0.0,2,,,,,,0
user4966,7.0,16.0,1.0,0.0,0.0,0,,,,,,0
user4967,6.0,15.0,1.0,0.0,0.0,1,,,,,,0
user4968,9.0,19.0,2.0,0.0,0.0,1,,,,,,0
user4969,9.0,19.0,3.0,0.0,0.0,2,,,,,,0
user4970,9.0,15.0,1.0,0.0,0.0,0,,,,,,0
user4971,8.0,17.0,1.0,0.0,0.0,1,,,,,,0
user4972,8.0,16.0,1.0,0.0,1.0,1,,,0.0,14.0,0.0,0
user4973,10.0,20.0,2.0,0.0,0.0,0,,,,,,0
user4974,8.0,15.0,3.0,0.0,0.0,2,,,,,,0
user4975,7.0,17.0,3.0,0.0,0.0,3,,,,,,0
user4976,7.0,17.0,3.0,0.0,0.0,0,,,,,,0
user4977,8.0,18.0,3.0,0.0,0.0,3,,,,,,0
user4978,8.0,17.0,3.0,0.0,1.0,3,,,0.0,7.0,0.0,0
user4979,7.0,15.0,2.0,0.0,0.0,0,,,,,,0
user4980,7.0,17.0,2.0,0.0,0.0,0,,,,,,0
user4981,9.0,17.0,3.0,0.0,0.0,3,,,,,,0
user4982,9.0,16.0,2.0,0.0,0.0,1,,,,,,0
user4983,9.0,15.0,1.0,0.0,0.0,1,,,,,,0
user4984,8.0,15.0,3.0,0.0,0.0,2,,,,,,0
user4985,7.0,13.0,3.0,0.0,0.0,3,,,,,,0
user4986,10.0,18.0,1.0,0.0,0.0,0,,,,,,0
user4987,6.0,16.0,3.0,0.0,0.0,3,,,,,,0
user4988,9.0,16.0,2.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user4989,6.0,16.0,3.0,0.0,0.0,2,,,,,,0
user4990,7.0,13.0,1.0,0.0,0.0,1,,,,,,0
user4991,7.0,15.0,2.0,0.0,0.0,0,,,,,,0
user4992,9.0,17.0,1.0,0.0,0.0,1,,,,,,0
user4993,8.0,17.0,2.0,0.0,0.0,1,,,,,,0
user4994,8.0,18.0,1.0,0.0,0.0,1,,,,,,0
user4995,7.0,17.0,2.0,0.0,0.0,1,,,,,,0
user4996,7.0,14.0,1.0,0.0,0.0,1,,,,,,0
user4997,8.0,16.0,1.0,0.0,1.0,0,,,0.0,7.0,0.0,0
user4998,10.0,17.0,1.0,0.0,0.0,1,,,,,,0
user4999,10.0,19.0,2.0,0.0,0.0,1,,,,,,0
user5000,8.0,18.0,1.0,0.0,0.0,1,,,,,,0
user5001,10.0,20.0,1.0,0.0,0.0,1,,,,,,0
user5002,9.0,16.0,1.0,0.0,0.0,0,,,,,,0
user5003,6.0,13.0,3.0,0.0,0.0,2,,,,,,0
user5004,7.0,17.0,1.0,0.0,0.0,0,,,,,,0
user5005,7.0,14.0,3.0,0.0,0.0,2,,,,,,0
user5006,9.0,15.0,1.0,0.0,0.0,0,,,,,,0
user5007,8.0,14.0,3.0,0.0,0.0,3,,,,,,0
user5008,7.0,16.0,1.0,0.0,0.0,1,,,,,,0
user5009,9.0,18.0,2.0,0.0,0.0,2,,,,,,0
user5010,8.0,18.0,2.0,0.0,0.0,1,,,,,,0
user5011,6.0,16.0,2.0,0.0,0.0,2,,,,,,0
user5012,9.0,18.0,2.0,0.0,0.0,2,,,,,,0
user5013,9.0,17.0,3.0,0.0,0.0,2,,,,,,0
user5014,10.0,20.0,2.0,0.0,0.0,1,,,,,,0
user5015,6.0,16.0,1.0,0.0,0.0,1,,,,,,0
user5016,7.0,15.0,2.0,0.0,0.0,1,,,,,,0
user5017,7.0,16.0,2.0,0.0,0.0,2,,,,,,0
user5018,10.0,19.0,1.0,0.0,0.0,0,,,,,,0
user5019,8.0,14.0,1.0,0.0,0.0,1,,,,,,0
user5020,10.0,19.0,3.0,0.0,0.0,1,,,,,,0
user5021,8.0,14.0,2.0,0.0,0.0,1,,,,,,0
user5022,8.0,17.0,2.0,0.0,0.0,1,,,,,,0
user5023,8.0,17.0,1.0,0.0,1.0,0,,,0.0,7.0,0.0,0
user5024,7.0,17.0,2.0,0.0,0.0,1,,,,,,0
user5025,7.0,15.0,3.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user5026,7.0,13.0,2.0,0.0,0.0,1,,,,,,0
user5027,7.0,15.0,3.0,0.0,0.0,1,,,,,,0
user5028,10.0,16.0,1.0,0.0,0.0,1,,,,,,0
user5029,10.0,18.0,2.0,0.0,0.0,2,,,,,,0
user5030,6.0,14.0,2.0,0.0,0.0,1,,,,,,0
user5031,8.0,14.0,3.0,0.0,0.0,3,,,,,,0
user5032,10.0,16.0,1.0,0.0,0.0,1,,,,,,0
user5033,8.0,17.0,3.0,0.0,0.0,2,,,,,,0
user5034,9.0,17.0,3.0,0.0,0.0,3,,,,,,0
user5035,8.0,14.0,1.0,0.0,0.0,1,,,,,,0
user5036,10.0,16.0,1.0,0.0,0.0,1,,,,,,0
user5037,9.0,18.0,3.0,0.0,0.0,3,,,,,,0
user5038,9.0,18.0,3.0,0.0,1.0,3,,,0.0,7.0,0.0,0
user5039,10.0,16.0,3.0,0.0,1.0,3,,,1.0,7.0,0.0,0
user5040,6.0,12.0,3.0,0.0,0.0,3,,,,,,0
user5041,10.0,17.0,2.0,0.0,0.0,2,,,,,,0
user5042,7.0,14.0,2.0,0.0,0.0,1,,,,,,0
user5043,6.0,12.0,1.0,0.0,0.0,1,,,,,,0
user5044,6.0,12.0,1.0,0.0,0.0,0,,,,,,0
user5045,8.0,18.0,2.0,0.0,0.0,1,,,,,,0
user5046,8.0,15.0,3.0,0.0,0.0,2,,,,,,0
user5047,10.0,16.0,1.0,0.0,0.0,1,,,,,,0
user5048,8.0,16.0,1.0,0.0,0.0,1,,,,,,0
user5049,7.0,17.0,1.0,0.0,0.0,0,,,,,,0
user5050,8.0,14.0,2.0,0.0,0.0,2,,,,,,0
user5051,9.0,15.0,2.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user5052,6.0,16.0,2.0,0.0,0.0,2,,,,,,0
user5053,7.0,15.0,3.0,0.0,0.0,2,,,,,,0
user5054,6.0,15.0,1.0,0.0,0.0,1,,,,,,0
user5055,6.0,16.0,1.0,0.0,0.0,1,,,,,,0
user5056,7.0,17.0,1.0,0.0,0.0,0,,,,,,0
user5057,9.0,15.0,1.0,0.0,0.0,1,,,,,,0
user5058,8.0,18.0,3.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user5059,8.0,16.0,1.0,0.0,0.0,1,,,,,,0
user5060,9.0,15.0,2.0,0.0,0.0,1,,,,,,0
user5061,10.0,19.0,2.0,0.0,0.0,1,,,,,,0
user5062,6.0,12.0,1.0,0.0,0.0,1,,,,,,0
user5063,7.0,13.0,2.0,0.0,0.0,2,,,,,,0
user5064,7.0,17.0,3.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user5065,6.0,13.0,2.0,0.0,0.0,2,,,,,,0
user5066,6.0,14.0,3.0,0.0,0.0,1,,,,,,0
user5067,9.0,16.0,2.0,0.0,0.0,1,,,,,,0
user5068,8.0,15.0,1.0,0.0,0.0,1,,,,,,0
user5069,7.0,13.0,3.0,0.0,1.0,2,,,0.0,7.0,0.0,0
user5070,9.0,17.0,1.0,0.0,0.0,1,,,,,,0
user5071,7.0,14.0,1.0,0.0,0.0,1,,,,,,0
user5072,10.0,19.0,3.0,0.0,0.0,1,,,,,,0
user5073,7.0,14.0,1.0,0.0,0.0,1,,,,,,0
user5074,8.0,15.0,2.0,0.0,0.0,2,,,,,,0
user5075,7.0,15.0,2.0,0.0,0.0,1,,,,,,0
user5076,9.0,15.0,1.0,0.0,0.0,1,,,,,,0
user5077,9.0,19.0,3.0,0.0,0.0,3,,,,,,0
user5078,8.0,18.0,1.0,0.0,0.0,0,,,,,,0
user5079,9.0,16.0,3.0,0.0,0.0,2,,,,,,0
user5080,6.0,16.0,1.0,0.0,0.0,0,,,,,,0
user5081,9.0,19.0,3.0,0.0,1.0,1,,,0.0,7.0,0.0,0
user5082,10.0,19.0,1.0,0.0,0.0,1,,,,,,0
user5083,8.0,16.0,1.0,0.0,0.0,1,,,,,,0
user5084,7.0,17.0,2.0,0.0,0.0,2,,,,,,0
user5085,10.0,18.0,1.0,0.0,0.0,0,,,,,,0
user5086,6.0,13.0,3.0,0.0,0.0,3,,,,,,0
user5087,8.0,17.0,1.0,0.0,0.0,0,,,,,,0
user5088,8.0,14.0,1.0,0.0,0.0,1,,,,,,0
user5089,10.0,17.0,2.0,0.0,0.0,1,,,,,,0
user5090,9.0,18.0,2.0,0.0,0.0,0,,,,,,0
user5091,10.0,18.0,2.0,0.0,0.0,1,,,,,,0
user5092,10.0,20.0,1.0,0.0,0.0,1,,,,,,0
user5093,6.0,12.0,1.0,0.0,0.0,1,,,,,,0
