user,isolation_forest,oneclass_svm,autoencoder
U0904,0.3448201063731634,0.3145562705646327,0.4743382061876711
U0905,0.47944903929913274,0.1242062125073164,0.4397556322985854
U0906,0.45361135403603486,0.42704204610925517,0.053021410495868615
U0907,0.3099215553911705,0.1217154638198571,0.4212564733513758
U0908,0.007361298878204026,0.47626743446595954,0.29628291787594824
U0909,0.46786683041716653,0.2927854131057578,0.4658305565744985
U0910,0.1400368594264142,0.20287306095320734,0.414122380627557
U0911,0.08719161753924715,0.40291878055370123,0.1849677151025083
U0912,0.33596344559482644,0.05603116637313771,0.012737415520418405
U0913,0.21557901354681835,0.17615979691660916,0.38793212289230694
U0914,0.209797362773742,0.14016353566391415,0.3234951643406773
U0915,0.35668398151711106,0.03216904393237613,0.37800066050448583
U0916,0.023638296822587668,0.41105893008502525,0.23673673926172223
U0917,0.061966003460738106,0.20735742971525728,0.3259576029543602
U0918,0.3079978385241682,0.44911064452305494,0.2976667878937755
U0919,0.3755913656877038,0.295379392210065,0.48299374550022595
U0920,0.4740803471241049,0.030607748012579927,0.23774403099125707
U0921,0.44199302372037663,0.09988948907713474,0.37398679497663617
U0922,0.24686160197155183,0.1906829148165301,0.3310399589132868
U0923,0.4818180096170597,0.14157475116514978,0.24151104456444072
U0924,0.07780284824538908,0.370124103279345,0.2877643298407796
U0925,0.40982965288378814,0.045383619469880176,0.3872276119216498
U0926,0.43089551435663737,0.10373367072229234,0.28925287417626444
U0927,0.3569657860417701,0.3553069754393733,0.35709592213902597
U0928,0.4454654596768149,0.24378965728471763,0.24360348473667293
U0929,0.36209701567683883,0.22086165876913882,0.2124075813594979
U0930,0.2735001273725337,0.20749865383351762,0.48409790271331593
U0931,0.03517938521671399,0.4339715219431869,0.3021523267120712
U0932,0.011764393815495489,0.15058155290026676,0.23279780831969693
U0933,0.22213760004781719,0.3004725346011634,0.11848713594171373
U0934,0.02332847272561256,0.008799544315833796,0.032568133129653676
U0935,0.23246683264675128,0.07394061387205908,0.40060217512142626
U0936,0.40626568299041244,0.2229935021455069,0.06702232422790566
U0937,0.02681581103576869,0.4853553714340556,0.47304113004915255
U0938,0.4314878543927917,0.28617844636602335,0.12059174686164392
U0939,0.19753376791312116,0.33776056782053177,0.46891176779431115
U0940,0.3532280091499442,0.12216325405866613,0.09805643640275263
U0941,0.40773877606970665,0.1501779019074459,0.36873904951139297
U0942,0.14190748497953393,0.4377360758821361,0.016309808857359664
U0943,0.41233054327468277,0.2998980522001106,0.007585312144092304
U0944,0.39503395943990166,0.09662777192526473,0.3455287551276034
U0945,0.09017557529300779,0.16216071914666086,0.14143487750442096
U0946,0.17835101679042048,0.2028562807963314,0.32296369699694816
U0947,0.4419781496459979,0.322271900822342,0.26734475966728344
U0948,0.242317752061529,0.1616571134318211,0.3890546662206418
U0949,0.18194461596094064,0.45870778585434785,0.12544448887645732
U0950,0.036738289439363914,0.10709244843203641,0.2748067578928311
U0951,0.48723371524315107,0.18804890053248918,0.25791643426132627
U0952,0.3248609930518518,0.10703288608695832,0.28309085596275063
U0953,0.20576277304687474,0.06367377619876768,0.3773835125040964
U0954,0.2175771852093203,0.2619515861933742,0.1755413120161194
U0955,0.13370696949548344,0.2921125309419915,0.47616201096648275
U0956,0.23425718227975179,0.34754960163561766,0.05031635243829796
U0957,0.0708328112180927,0.22789280897012143,0.036628477025728245
U0958,0.31679320625464924,0.30726791860112607,0.34023116074250326
U0959,0.39651534111701314,0.12514944172109427,0.4904254122389454
U0960,0.30912458975917306,0.21287269607228765,0.039931224801973475
U0961,0.3686004498056662,0.3106950817905991,0.38434960832343124
U0962,0.22649600805246034,0.03817925510284126,0.36508673123422003
U0963,0.08161733626721412,0.38893802575278336,0.2724819418609329
U0964,0.2236908362142298,0.08763725444102677,0.28935185987723666
U0965,0.0732548908317614,0.4865600622507029,0.006724339463418827
U0966,0.22178413355508442,0.27641577269598616,0.22614062332472312
U0967,0.1830772161982333,0.46036214006604526,0.3691689417578971
U0968,0.4248679256857376,0.40412481439239695,0.2802376056449118
U0969,0.4144572432211069,0.32020711914638994,0.45067105273084124
U0970,0.03677159524806328,0.4089379442058544,0.128257948644118
U0971,0.13456298315623105,0.3277423425088463,0.18611434733876014
U0972,0.1906885237911659,0.17495958051977512,0.2609890175009772
U0973,0.3120978772345385,0.09219723636923066,0.20883742341541672
U0974,0.14120181307697738,0.34794818716694,0.4887262746716082
U0975,0.15834747435447938,0.024169092870293674,0.3424367431693112
U0976,0.32519826031088317,0.4834341018089625,0.4153140235090719
U0977,0.281449873389998,0.09081214583905461,0.2803992084466326
U0978,0.0827728010394409,0.36622086851987573,0.39365903337606756
U0979,0.08379142843487986,0.2687043812877236,0.1871848287074771
U0980,0.458498287476376,0.4427075772207436,0.2550783010726561
U0981,0.41398428295909245,0.46774831874875705,0.31536413939312913
U0982,0.1592320235072564,0.25299151622118465,0.45852047934725204
U0983,0.4410995581467786,0.38499364833112093,0.058924641874225914
U0984,0.43089940222343664,0.081780018108296,0.3066988798355182
U0985,0.098657852559914,0.30566089144115005,0.4093563345068234
U0986,0.1094926855002415,0.37582086871171194,0.2749364474098032
U0987,0.16860392989537354,0.2048494130296406,0.03787449776412544
U0988,0.4706436535517924,0.2843000377229248,0.3918227238942481
U0989,0.10825501374105156,0.42522365321823613,0.44052362245916027
U0990,0.22286626897031508,0.3059366615960043,0.06816003171459195
U0991,0.17976388594150222,0.010285286260904303,0.2719536116035939
U0992,2.7501534326664547,2.317604410804472,2.203536051972558
U0993,0.370501165733644,0.4119624640957646,0.22738470708082903
U0994,0.15087518067105904,0.33467398593168424,0.4263730030095329
U0995,0.030049575143051455,0.47286062138089463,0.49807967535428743
U0996,0.39337041559445174,0.01779912628061453,0.14447422505550872
U0997,0.2728529584886285,0.3568978703090922,0.04444816809568658
U0998,0.4231549117622708,0.07397602520739849,0.37991740123711537
U0999,0.3074167889726799,0.31844385739996434,0.44624852123607206
U1000,0.38453905268157773,0.004428652587556758,0.31510426353650817
